Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR_macro,FPR_macro,Precision_macro,AUC_macro,PR-Curve_macro,Training Time (sec),Inference Time (sec)
statlog-german-credit,ProbabilisticRandomForest,8,"{'keep_proba': 0.017074921976057006, 'max_depth': 7, 'n_estimators_': 13}",0.79,0.669047619,0.330952381,0.813881521,0.812857143,0.785629458,0.3537329,0.0129633
statlog-german-credit,ProbabilisticRandomForest,9,"{'keep_proba': 0.03171993892829011, 'max_depth': 7, 'n_estimators_': 13}",0.76,0.647619048,0.352380952,0.730654762,0.81952381,0.771678168,0.3424122,0.0127656
statlog-heart_,DNDT,1,"{'cut_count': 4, 'cut_size': 1, 'epochs': 34, 'lr': 0.027277154005917147, 'temprature': 0.12803967264184307, 'num_class': 2}",0.518518519,0.516666667,0.483333333,0.516483516,0.5,0.546497106,0.1239596,0.0013169
statlog-heart_,DNDT,10,"{'cut_count': 4, 'cut_size': 1, 'epochs': 39, 'lr': 0.016625862275504204, 'temprature': 0.7974605330177407, 'num_class': 2}",0.666666667,0.658333333,0.341666667,0.661931818,0.502777778,0.515035519,0.1328623,0.0013188
statlog-heart_,DNDT,2,"{'cut_count': 4, 'cut_size': 1, 'epochs': 20, 'lr': 0.021737669770356724, 'temprature': 0.013594017439123945, 'num_class': 2}",0.444444444,0.441666667,0.558333333,0.442307692,0.5,0.540804281,0.0663176,0.0013022
statlog-heart_,DNDT,3,"{'cut_count': 4, 'cut_size': 1, 'epochs': 45, 'lr': 0.044177432341305015, 'temprature': 0.6715368008870946, 'num_class': 2}",0.444444444,0.433333333,0.566666667,0.431818182,0.508333333,0.541054187,0.1474517,0.0013461
statlog-heart_,DNDT,4,"{'cut_count': 4, 'cut_size': 1, 'epochs': 34, 'lr': 0.04600846039922208, 'temprature': 0.43928842347534686, 'num_class': 2}",0.666666667,0.675,0.325,0.675,0.502777778,0.54980259,0.1164543,0.0013161
statlog-heart_,DNDT,5,"{'cut_count': 4, 'cut_size': 1, 'epochs': 45, 'lr': 0.044177432341305015, 'temprature': 0.6715368008870946, 'num_class': 2}",0.518518519,0.516666667,0.483333333,0.516483516,0.494444444,0.53581007,0.2999902,0.0013382
statlog-heart_,DNDT,6,"{'cut_count': 4, 'cut_size': 1, 'epochs': 63, 'lr': 0.011852198134544183, 'temprature': 0.45490797732846305, 'num_class': 2}",0.740740741,0.733333333,0.266666667,0.738636364,0.5,0.530827656,0.2010248,0.0013029
statlog-heart_,DNDT,7,"{'cut_count': 4, 'cut_size': 1, 'epochs': 67, 'lr': 0.02765139117311633, 'temprature': 0.7996044371195223, 'num_class': 2}",0.555555556,0.558333333,0.441666667,0.557692308,0.5,0.5148473,0.223841,0.0013348
statlog-heart_,DNDT,8,"{'cut_count': 4, 'cut_size': 1, 'epochs': 68, 'lr': 0.015731258231417737, 'temprature': 0.44761674114019606, 'num_class': 2}",0.444444444,0.441666667,0.558333333,0.442307692,0.5,0.524714066,0.2215823,0.0013003
statlog-heart_,DNDT,9,"{'cut_count': 4, 'cut_size': 1, 'epochs': 55, 'lr': 0.0121273561150182, 'temprature': 0.7945179884858425, 'num_class': 2}",0.740740741,0.741666667,0.258333333,0.739010989,0.5,0.524080213,0.1826296,0.0013184
statlog-heart_,LGBMClassifier,1,"{'learning_rate': 0.27298523353236265, 'max_depth': 7, 'n_estimators': 87, 'reg_lambda': 9.375194895740304, 'subsample': 0.804028112560776, 'num_leaves': 37}",0.703703704,0.708333333,0.291666667,0.706043956,0.805555556,0.806903133,0.014838,0.0004339
statlog-heart_,LGBMClassifier,10,"{'learning_rate': 0.19397759318367427, 'max_depth': 3, 'n_estimators': 24, 'reg_lambda': 9.187225216693768, 'subsample': 0.7224162561505758, 'num_leaves': 37}",0.851851852,0.833333333,0.166666667,0.894736842,0.788888889,0.817698064,0.0394428,0.0004968
statlog-heart_,LGBMClassifier,2,"{'learning_rate': 0.40907399502462183, 'max_depth': 4, 'n_estimators': 70, 'reg_lambda': 9.58183881081304, 'subsample': 0.8925054862088896, 'num_leaves': 37}",0.814814815,0.791666667,0.208333333,0.875,0.927777778,0.933461033,0.0121061,0.0004115
statlog-heart_,LGBMClassifier,3,"{'learning_rate': 0.5917201887982881, 'max_depth': 2, 'n_estimators': 34, 'reg_lambda': 8.653955038328947, 'subsample': 0.7398450317434119, 'num_leaves': 37}",0.814814815,0.808333333,0.191666667,0.815340909,0.855555556,0.865601394,0.0392699,0.0004995
statlog-heart_,LGBMClassifier,4,"{'learning_rate': 0.4521416544929857, 'max_depth': 4, 'n_estimators': 60, 'reg_lambda': 6.946896343853821, 'subsample': 0.6440692051407406, 'num_leaves': 37}",0.851851852,0.85,0.15,0.85,0.905555556,0.908645062,0.0108381,0.0004183
statlog-heart_,LGBMClassifier,5,"{'learning_rate': 0.2860248661696998, 'max_depth': 4, 'n_estimators': 168, 'reg_lambda': 8.243201400744539, 'subsample': 0.5428992339022897, 'num_leaves': 37}",0.888888889,0.891666667,0.108333333,0.887362637,0.944444444,0.941610568,0.0241978,0.0004637
statlog-heart_,LGBMClassifier,6,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.740740741,0.741666667,0.258333333,0.739010989,0.883333333,0.894942848,0.0198544,0.000431
statlog-heart_,LGBMClassifier,7,"{'learning_rate': 0.2816015479755677, 'max_depth': 3, 'n_estimators': 30, 'reg_lambda': 3.5848152257336405, 'subsample': 0.9395679435990226, 'num_leaves': 37}",0.666666667,0.658333333,0.341666667,0.661931818,0.838888889,0.846083651,0.0065376,0.0003934
statlog-heart_,LGBMClassifier,8,"{'learning_rate': 0.19767658902383511, 'max_depth': 2, 'n_estimators': 161, 'reg_lambda': 4.607675238321431, 'subsample': 0.6820998722700272, 'num_leaves': 37}",0.814814815,0.833333333,0.166666667,0.852941176,0.972222222,0.974116888,0.0202135,0.0006299
statlog-heart_,LGBMClassifier,9,"{'learning_rate': 0.5102304640027425, 'max_depth': 3, 'n_estimators': 28, 'reg_lambda': 6.810391246607139, 'subsample': 0.8460552260356344, 'num_leaves': 37}",0.851851852,0.85,0.15,0.85,0.944444444,0.938016007,0.0063894,0.0003971
statlog-heart_,PaloBst,1,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.703703704,0.716666667,0.283333333,0.721590909,0.697222222,0.679808853,0.1064647,0.1285833
statlog-heart_,PaloBst,10,"{'learning_rate': 0.47217924772693814, 'max_depth': 6, 'n_estimators': 57, 'subsample': 0.5174139374419349, 'distribution': 'bernoulli'}",0.666666667,0.658333333,0.341666667,0.661931818,0.691666667,0.732088877,0.0952591,0.0968278
statlog-heart_,PaloBst,2,"{'learning_rate': 0.3465636432840135, 'max_depth': 4, 'n_estimators': 23, 'subsample': 0.5605373373024274, 'distribution': 'bernoulli'}",0.740740741,0.716666667,0.283333333,0.778571429,0.816666667,0.804167493,0.0319065,0.0005154
statlog-heart_,PaloBst,3,"{'learning_rate': 0.29256082266776434, 'max_depth': 3, 'n_estimators': 69, 'subsample': 0.6184578034339276, 'distribution': 'bernoulli'}",0.777777778,0.758333333,0.241666667,0.805921053,0.802777778,0.816180551,0.059292,0.0042287
statlog-heart_,PaloBst,4,"{'learning_rate': 0.48437012363469834, 'max_depth': 2, 'n_estimators': 51, 'subsample': 0.5141132362086817, 'distribution': 'bernoulli'}",0.740740741,0.733333333,0.266666667,0.738636364,0.827777778,0.816305086,0.0367508,0.0218552
statlog-heart_,PaloBst,5,"{'learning_rate': 0.375468630302914, 'max_depth': 6, 'n_estimators': 30, 'subsample': 0.5377197697512457, 'distribution': 'bernoulli'}",0.777777778,0.758333333,0.241666667,0.805921053,0.913888889,0.909779792,0.0417846,0.012538
statlog-heart_,PaloBst,6,"{'learning_rate': 0.5458053955138383, 'max_depth': 7, 'n_estimators': 74, 'subsample': 0.7808307426492094, 'distribution': 'bernoulli'}",0.740740741,0.733333333,0.266666667,0.738636364,0.844444444,0.85981922,0.1009711,0.1031746
statlog-heart_,PaloBst,7,"{'learning_rate': 0.5738140778274309, 'max_depth': 6, 'n_estimators': 25, 'subsample': 0.5006836851193134, 'distribution': 'bernoulli'}",0.703703704,0.691666667,0.308333333,0.702941176,0.694444444,0.692558192,0.0400761,0.0006185
statlog-heart_,PaloBst,8,"{'learning_rate': 0.5250677869687488, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.7635549038733036, 'distribution': 'bernoulli'}",0.851851852,0.85,0.15,0.85,0.869444444,0.880097487,0.093944,0.022917
statlog-heart_,PaloBst,9,"{'learning_rate': 0.5935868825343009, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.5258606681518104, 'distribution': 'bernoulli'}",0.851851852,0.85,0.15,0.85,0.872222222,0.881984913,0.0474807,0.0004903
statlog-heart_,ProbabilisticRandomForest,1,"{'keep_proba': 0.0013727869963787928, 'max_depth': 6, 'n_estimators_': 41}",0.703703704,0.708333333,0.291666667,0.706043956,0.805555556,0.814268815,0.3634938,0.0143378
statlog-heart_,ProbabilisticRandomForest,10,"{'keep_proba': 0.0757946518002194, 'max_depth': 4, 'n_estimators_': 54}",0.814814815,0.791666667,0.208333333,0.875,0.822222222,0.849145228,0.2232772,0.0133969
statlog-heart_,ProbabilisticRandomForest,2,"{'keep_proba': 0.05097070896803737, 'max_depth': 3, 'n_estimators_': 13}",0.814814815,0.8,0.2,0.833333333,0.944444444,0.947362899,0.0341431,0.0027907
statlog-heart_,ProbabilisticRandomForest,3,"{'keep_proba': 0.027963644632303525, 'max_depth': 3, 'n_estimators_': 74}",0.888888889,0.875,0.125,0.916666667,0.855555556,0.860214592,0.188482,0.0149972
statlog-heart_,ProbabilisticRandomForest,4,"{'keep_proba': 0.017421847146489658, 'max_depth': 3, 'n_estimators_': 72}",0.814814815,0.808333333,0.191666667,0.815340909,0.872222222,0.867277019,0.1852962,0.0144441
statlog-heart_,ProbabilisticRandomForest,5,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.925925926,0.925,0.075,0.925,0.994444444,0.994508547,0.3925763,0.013457
statlog-heart_,ProbabilisticRandomForest,6,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.777777778,0.775,0.225,0.775,0.883333333,0.871919076,0.3819798,0.0130918
statlog-heart_,ProbabilisticRandomForest,7,"{'keep_proba': 0.025193201873467342, 'max_depth': 6, 'n_estimators_': 30}",0.777777778,0.766666667,0.233333333,0.782352941,0.888888889,0.896652168,0.2640709,0.010584
statlog-heart_,ProbabilisticRandomForest,8,"{'keep_proba': 0.09329771068608253, 'max_depth': 3, 'n_estimators_': 41}",0.925925926,0.925,0.075,0.925,0.961111111,0.962573109,0.1115153,0.0085452
statlog-heart_,ProbabilisticRandomForest,9,"{'keep_proba': 0.00605269600504111, 'max_depth': 4, 'n_estimators_': 72}",0.962962963,0.966666667,0.033333333,0.961538462,0.961111111,0.956849516,0.3005583,0.0186229
statlog-image,DNDT,1,"{'cut_count': 5, 'cut_size': 1, 'epochs': 46, 'lr': 0.02237302813508627, 'temprature': 0.02013210082840089, 'num_class': 7}",0.138528139,0.138528139,0.143578644,0.106221655,0.500743364,0.154490409,0.6435962,0.0022441
statlog-image,DNDT,10,"{'cut_count': 4, 'cut_size': 1, 'epochs': 27, 'lr': 0.04307937311101585, 'temprature': 0.5201059782129486, 'num_class': 7}",0.116883117,0.116883117,0.147186147,0.142774407,0.499781363,0.158922242,0.2282772,0.0016789
statlog-image,DNDT,2,"{'cut_count': 5, 'cut_size': 1, 'epochs': 47, 'lr': 0.0469745499063783, 'temprature': 0.5898821342085989, 'num_class': 7}",0.147186147,0.147186147,0.142135642,0.138623952,0.499497136,0.152819398,0.6483818,0.0022333
statlog-image,DNDT,3,"{'cut_count': 4, 'cut_size': 1, 'epochs': 52, 'lr': 0.011338351927083483, 'temprature': 0.23154286569984692, 'num_class': 7}",0.116883117,0.116883117,0.147186147,0.1489996,0.500349819,0.155341204,0.6323654,0.0017235
statlog-image,DNDT,4,"{'cut_count': 5, 'cut_size': 1, 'epochs': 47, 'lr': 0.0469745499063783, 'temprature': 0.5898821342085989, 'num_class': 7}",0.164502165,0.164502165,0.139249639,0.129346007,0.500765228,0.15370652,0.5509574,0.0022344
statlog-image,DNDT,5,"{'cut_count': 5, 'cut_size': 1, 'epochs': 54, 'lr': 0.017717471608123498, 'temprature': 0.5881957077846518, 'num_class': 7}",0.125541126,0.125541126,0.145743146,0.157397991,0.500743364,0.15307485,0.6083276,0.0022338
statlog-image,DNDT,6,"{'cut_count': 5, 'cut_size': 1, 'epochs': 30, 'lr': 0.026927700056520378, 'temprature': 0.5759348769176409, 'num_class': 7}",0.173160173,0.173160173,0.137806638,0.183301723,0.499431545,0.161253401,0.487259,0.0022489
statlog-image,DNDT,7,"{'cut_count': 5, 'cut_size': 1, 'epochs': 20, 'lr': 0.03072831824783421, 'temprature': 0.18644068311400802, 'num_class': 7}",0.168831169,0.168831169,0.138528139,0.174842773,0.501005728,0.153672703,0.2552997,0.002328
statlog-image,DNDT,8,"{'cut_count': 5, 'cut_size': 1, 'epochs': 47, 'lr': 0.0469745499063783, 'temprature': 0.5898821342085989, 'num_class': 7}",0.125541126,0.125541126,0.145743146,0.090286667,0.503126503,0.164293044,0.7472083,0.0022699
statlog-image,DNDT,9,"{'cut_count': 5, 'cut_size': 1, 'epochs': 38, 'lr': 0.008934218052693111, 'temprature': 0.6087068333230431, 'num_class': 7}",0.12987013,0.12987013,0.145021645,0.172804233,0.500437273,0.15467865,0.6487335,0.0022577
statlog-image,LGBMClassifier,1,"{'learning_rate': 0.5077327503352913, 'max_depth': 4, 'n_estimators': 123, 'reg_lambda': 0.025572627591210484, 'subsample': 0.9098427052063685, 'num_leaves': 37}",0.987012987,0.987012987,0.002164502,0.988095238,0.998425817,0.992169589,0.3553244,0.0041174
statlog-image,LGBMClassifier,10,"{'learning_rate': 0.4987194012367643, 'max_depth': 6, 'n_estimators': 74, 'reg_lambda': 0.13183035637853835, 'subsample': 0.7635549038733036, 'num_leaves': 37}",0.96969697,0.96969697,0.005050505,0.970280612,0.999256636,0.996033842,0.3103846,0.0033504
statlog-image,LGBMClassifier,2,"{'learning_rate': 0.32934959080275794, 'max_depth': 6, 'n_estimators': 186, 'reg_lambda': 0.346636611819326, 'subsample': 0.9624366917010607, 'num_leaves': 37}",0.956709957,0.956709957,0.007215007,0.961576355,0.99934409,0.996383139,0.6717384,0.0061235
statlog-image,LGBMClassifier,3,"{'learning_rate': 0.4987194012367643, 'max_depth': 6, 'n_estimators': 74, 'reg_lambda': 0.13183035637853835, 'subsample': 0.7635549038733036, 'num_leaves': 37}",0.987012987,0.987012987,0.002164502,0.987132353,0.999846954,0.999094054,0.2756587,0.0031843
statlog-image,LGBMClassifier,4,"{'learning_rate': 0.5814117122374198, 'max_depth': 3, 'n_estimators': 103, 'reg_lambda': 1.7616593217690655, 'subsample': 0.8325329423296282, 'num_leaves': 37}",0.995670996,0.995670996,0.000721501,0.995798319,0.999890682,0.999371491,0.4031125,0.0030512
statlog-image,LGBMClassifier,5,"{'learning_rate': 0.43635995012752593, 'max_depth': 4, 'n_estimators': 108, 'reg_lambda': 7.753643788278824, 'subsample': 0.8085396792511581, 'num_leaves': 37}",0.978354978,0.978354978,0.003607504,0.978969088,0.999868818,0.999234148,0.3162842,0.0037298
statlog-image,LGBMClassifier,6,"{'learning_rate': 0.5914239702140656, 'max_depth': 6, 'n_estimators': 170, 'reg_lambda': 0.07177616051794189, 'subsample': 0.6216189320368324, 'num_leaves': 37}",0.991341991,0.991341991,0.001443001,0.991596639,0.999803227,0.998901707,0.511805,0.0058614
statlog-image,LGBMClassifier,7,"{'learning_rate': 0.5914239702140656, 'max_depth': 6, 'n_estimators': 170, 'reg_lambda': 0.07177616051794189, 'subsample': 0.6216189320368324, 'num_leaves': 37}",1,1,0,1,1,1,0.5302313,0.0059075
statlog-image,LGBMClassifier,8,"{'learning_rate': 0.2831899696495993, 'max_depth': 5, 'n_estimators': 189, 'reg_lambda': 0.007876302635924204, 'subsample': 0.8805328782671651, 'num_leaves': 37}",0.982683983,0.982683983,0.002886003,0.98293863,0.998535135,0.993412947,0.5350004,0.0057035
statlog-image,LGBMClassifier,9,"{'learning_rate': 0.5505118751441781, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.2470065927231533, 'subsample': 0.7579160559651983, 'num_leaves': 37}",0.974025974,0.974025974,0.004329004,0.975083582,0.999387818,0.997350995,0.0925546,0.0014883
statlog-image,PaloBst,1,"{'learning_rate': 0.5250677869687488, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.7635549038733036, 'distribution': 'bernoulli'}",0.982683983,0.982683983,0.002886003,0.983893557,0.994927631,0.987685791,39.1534013,0.1065986
statlog-image,PaloBst,10,"{'learning_rate': 0.5554984089247318, 'max_depth': 6, 'n_estimators': 57, 'subsample': 0.6620590419990836, 'distribution': 'bernoulli'}",0.943722944,0.943722944,0.009379509,0.947543342,0.995911496,0.982344219,38.940867,0.0025942
statlog-image,PaloBst,2,"{'learning_rate': 0.5554864227343846, 'max_depth': 7, 'n_estimators': 70, 'subsample': 0.8634522505590784, 'distribution': 'bernoulli'}",0.956709957,0.956709957,0.007215007,0.958130349,0.996436224,0.983785895,39.4858194,0.1968906
statlog-image,PaloBst,3,"{'learning_rate': 0.5250677869687488, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.7635549038733036, 'distribution': 'bernoulli'}",0.96969697,0.96969697,0.005050505,0.970028011,0.998950544,0.994619829,39.17792,0.0035429
statlog-image,PaloBst,4,"{'learning_rate': 0.5250677869687488, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.7635549038733036, 'distribution': 'bernoulli'}",0.987012987,0.987012987,0.002164502,0.987267634,0.999715772,0.998482193,39.204357,0.0042366
statlog-image,PaloBst,5,"{'learning_rate': 0.49185092351243204, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.6330749092539296, 'distribution': 'bernoulli'}",0.96969697,0.96969697,0.005050505,0.970311079,0.999497136,0.997127543,39.2422815,0.0035945
statlog-image,PaloBst,6,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5210990090903972, 'distribution': 'bernoulli'}",0.991341991,0.991341991,0.001443001,0.991596639,0.999890682,0.999422697,39.100912,0.0036964
statlog-image,PaloBst,7,"{'learning_rate': 0.45275826726793167, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5120733287236994, 'distribution': 'bernoulli'}",0.982683983,0.982683983,0.002886003,0.984555985,0.999672045,0.998260061,39.2045275,0.0036473
statlog-image,PaloBst,8,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5210990090903972, 'distribution': 'bernoulli'}",0.961038961,0.961038961,0.006493506,0.963358071,0.998010407,0.991218833,39.7207393,0.0036731
statlog-image,PaloBst,9,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5210990090903972, 'distribution': 'bernoulli'}",0.96969697,0.96969697,0.005050505,0.970948379,0.998644453,0.993980434,39.2569512,0.1504983
statlog-image,ProbabilisticRandomForest,1,"{'keep_proba': 0.03223105330059243, 'max_depth': 7, 'n_estimators_': 71}",0.943722944,0.943722944,0.009379509,0.951055814,0.996895361,0.982406268,4.2663044,0.0983021
statlog-image,ProbabilisticRandomForest,10,"{'keep_proba': 0.09761571759044829, 'max_depth': 7, 'n_estimators_': 50}",0.943722944,0.943722944,0.009379509,0.947012138,0.997288906,0.986825607,2.9861851,0.0690723
statlog-image,ProbabilisticRandomForest,2,"{'keep_proba': 0.03985179898075862, 'max_depth': 7, 'n_estimators_': 34}",0.926406926,0.926406926,0.012265512,0.934937087,0.996545542,0.982622699,2.0497174,0.0472118
statlog-image,ProbabilisticRandomForest,3,"{'keep_proba': 0.048061909037034244, 'max_depth': 7, 'n_estimators_': 67}",0.956709957,0.956709957,0.007215007,0.957393867,0.998338362,0.991709157,4.0037016,0.0939621
statlog-image,ProbabilisticRandomForest,4,"{'keep_proba': 0.09731768698482442, 'max_depth': 7, 'n_estimators_': 50}",0.948051948,0.948051948,0.008658009,0.9494998,0.998229044,0.98996297,3.0045021,0.0680389
statlog-image,ProbabilisticRandomForest,5,"{'keep_proba': 0.09963546292020434, 'max_depth': 7, 'n_estimators_': 33}",0.96969697,0.96969697,0.005050505,0.969808378,0.998753771,0.993981934,1.932536,0.0459302
statlog-image,ProbabilisticRandomForest,6,"{'keep_proba': 0.09593601149915691, 'max_depth': 7, 'n_estimators_': 67}",0.974025974,0.974025974,0.004329004,0.974964986,0.998841226,0.99533477,3.9382732,0.0916364
statlog-image,ProbabilisticRandomForest,7,"{'keep_proba': 0.03843335528926611, 'max_depth': 7, 'n_estimators_': 34}",0.96969697,0.96969697,0.005050505,0.969951617,0.998841226,0.99464486,2.0130943,0.0466009
